id,order_id,notary_id,messaged_at,responded_at,response
445405,546509,70338,2016-08-02 14:25:04,2016-08-02 15:44:05,available
445405,546509,51917,2016-08-02 14:25:23,,
445405,546509,55819,2016-08-02 14:26:30,,
445405,546509,12355,2016-08-02 14:26:47,,
445405,546509,58248,2016-08-02 14:27:03,,
445405,546509,38065,2016-08-02 14:27:54,2016-08-02 15:27:15,not_available
445405,546509,64456,2016-08-02 14:28:10,,
445405,546509,58549,2016-08-02 14:28:43,,
445405,546509,43481,2016-08-02 14:29:17,,
445405,546509,50724,2016-08-02 14:29:42,,
445405,546509,56528,2016-08-02 14:29:58,,
445405,546509,56757,2016-08-02 14:30:15,,
445405,546509,37947,2016-08-02 14:30:32,,
445405,546509,33064,2016-08-02 14:30:49,,
445405,546509,15400,2016-08-02 14:41:22,,
445429,546562,26267,2016-08-02 14:41:59,2016-08-02 14:42:33,not_available
445429,546562,26300,2016-08-02 14:42:41,2016-08-02 14:43:36,available
445405,546509,33065,2016-08-02 14:42:42,,
445429,546562,51190,2016-08-02 14:43:03,2016-08-02 14:44:05,available
445405,546509,11920,2016-08-02 14:44:04,,
445405,546509,8497,2016-08-02 14:44:20,,
445405,546509,11052,2016-08-02 14:44:36,,
445508,546509,50133,2016-08-02 15:30:16,2016-08-02 15:46:34,not_available
445508,546509,66657,2016-08-02 15:30:34,,
445508,546509,63819,2016-08-02 15:30:51,,
445508,546509,43483,2016-08-02 15:31:08,2016-08-02 15:32:07,not_available
445508,546509,43485,2016-08-02 15:31:26,2016-08-02 15:31:48,not_available
445508,546509,32976,2016-08-02 15:32:00,,
445508,546509,65851,2016-08-02 15:32:16,,
445508,546509,66654,2016-08-02 15:32:32,2016-08-02 15:33:45,not_available
445508,546509,51917,2016-08-02 15:33:27,,
445508,546509,11751,2016-08-02 15:34:17,,
445508,546509,54885,2016-08-02 15:35:22,2016-08-02 15:36:51,not_available
445508,546509,50518,2016-08-02 15:35:41,,
445508,546509,55819,2016-08-02 15:35:59,2016-08-02 15:37:57,not_available
445622,546821,26208,2016-08-02 16:22:10,2016-08-02 16:23:23,not_available
445770,546964,32975,2016-08-02 17:17:36,,
445770,546964,59676,2016-08-02 17:17:58,,
445770,546964,41391,2016-08-02 17:18:44,2016-08-02 17:19:27,available
445775,547031,50898,2016-08-02 17:19:02,,
445770,546964,41786,2016-08-02 17:19:05,2016-08-02 17:19:34,available
445773,547032,45117,2016-08-02 17:19:07,2016-08-02 17:27:21,not_available
445775,547031,33001,2016-08-02 17:20:09,,
445775,547031,70362,2016-08-02 17:20:30,2016-08-02 18:16:37,available
445775,547031,40269,2016-08-02 17:21:36,,
445857,547149,38240,2016-08-02 17:52:06,2016-08-02 23:09:58,not_available
445857,547149,42903,2016-08-02 17:52:42,2016-08-02 17:53:33,available
446028,547351,68840,2016-08-02 19:02:32,,
446028,547351,62215,2016-08-02 19:03:08,2016-08-02 19:03:39,available
446037,547370,41391,2016-08-02 19:08:45,,
446037,547370,50684,2016-08-02 19:09:49,2016-08-02 19:14:58,not_available
446037,547370,43489,2016-08-02 19:10:23,,
446043,547376,65056,2016-08-02 19:10:54,,
446043,547376,39399,2016-08-02 19:11:11,,
446043,547376,38245,2016-08-02 19:11:29,,
446043,547376,26218,2016-08-02 19:12:18,,
446043,547376,26269,2016-08-02 19:13:32,,
446043,547376,36021,2016-08-02 19:13:56,2016-08-02 19:14:30,available
446037,547370,41786,2016-08-02 19:14:04,,
446043,547376,26378,2016-08-02 19:14:15,,
446037,547370,32944,2016-08-02 19:14:35,,
446037,547370,32975,2016-08-02 19:15:07,,
446037,547370,57826,2016-08-02 19:15:50,,
446043,547376,54642,2016-08-02 19:16:05,,
446037,547370,71135,2016-08-02 19:16:24,,
446043,547376,67302,2016-08-02 19:16:40,,
446043,547376,26393,2016-08-02 19:16:56,,
446043,547376,65141,2016-08-02 19:17:28,2016-08-02 19:18:34,not_available
446037,547370,32984,2016-08-02 19:17:57,2016-08-02 19:19:03,not_available
446037,547370,70823,2016-08-02 19:18:28,2016-08-02 19:20:04,not_available
446043,547376,70320,2016-08-02 19:19:02,,
446037,547370,40269,2016-08-02 19:19:03,,
446043,547376,14698,2016-08-02 19:19:24,,
446037,547370,52766,2016-08-02 19:19:34,,
446037,547370,55434,2016-08-02 19:20:06,2016-08-02 20:33:04,not_available
446043,547376,50287,2016-08-02 19:20:25,,
446037,547370,66680,2016-08-02 19:20:38,,
446037,547370,70093,2016-08-02 19:21:10,,
446037,547370,50898,2016-08-02 19:22:14,,
446037,547370,38780,2016-08-02 19:22:45,2016-08-02 19:24:43,not_available
446037,547370,67712,2016-08-02 19:23:20,,
446037,547370,61444,2016-08-02 19:23:54,,
446037,547370,70974,2016-08-02 19:24:28,,
446114,547466,65930,2016-08-02 19:36:26,2016-08-02 19:37:28,not_available
446121,547297,71349,2016-08-02 19:36:35,,
446121,547297,37906,2016-08-02 19:38:19,,
446121,547297,55480,2016-08-02 19:39:10,,
446121,547297,71663,2016-08-02 19:39:26,,
446204,547576,26246,2016-08-02 20:05:50,2016-08-02 20:06:08,available
446323,547687,71051,2016-08-02 20:49:01,2016-08-02 21:07:36,available
446323,547687,32983,2016-08-02 20:49:25,,
446323,547687,59209,2016-08-02 20:50:10,2016-08-02 20:51:12,available
446323,547687,32946,2016-08-02 20:50:34,,
446323,547687,32954,2016-08-02 20:50:56,,
446532,547744,41206,2016-08-02 22:17:09,,
446651,548096,11529,2016-08-02 23:05:04,,
446651,548096,32922,2016-08-02 23:05:26,2016-08-02 23:07:50,available
446651,548096,32988,2016-08-02 23:05:50,2016-08-02 23:06:36,available
446737,548115,64028,2016-08-02 23:50:52,2016-08-02 23:58:16,available
446737,548115,44723,2016-08-02 23:51:38,,
446737,548115,39842,2016-08-02 23:52:01,,
446737,548115,32946,2016-08-02 23:54:00,,
446737,548115,52940,2016-08-02 23:54:23,,
446737,548115,36487,2016-08-02 23:55:28,,
446737,548115,32984,2016-08-02 23:55:51,2016-08-02 23:56:32,not_available
446737,548115,68939,2016-08-02 23:56:14,,
446737,548115,32928,2016-08-02 23:57:01,2016-08-02 23:57:33,available
446737,548115,71694,2016-08-02 23:57:23,2016-08-03 00:22:51,available
446844,548279,68840,2016-08-03 01:19:51,2016-08-03 12:47:39,available
446844,548279,62215,2016-08-03 01:20:07,2016-08-03 01:20:38,available
446844,548279,65711,2016-08-03 01:20:24,,
446905,548272,38308,2016-08-03 13:12:30,,
446905,548272,26223,2016-08-03 13:12:46,2016-08-03 13:14:15,not_available
446905,548272,48840,2016-08-03 13:14:06,,
446905,548272,62326,2016-08-03 13:14:22,,
446905,548272,35623,2016-08-03 13:14:54,,
446905,548272,61927,2016-08-03 13:15:10,,
446905,548272,50381,2016-08-03 13:15:26,2016-08-03 13:15:54,not_available
446905,548272,26304,2016-08-03 13:15:43,2016-08-03 13:16:45,not_available
446905,548272,56234,2016-08-03 13:16:14,,
446905,548272,58919,2016-08-03 13:16:46,,
446905,548272,50661,2016-08-03 13:17:01,,
446905,548272,69559,2016-08-03 13:17:50,,
446905,548272,35621,2016-08-03 13:18:05,,
446905,548272,1642,2016-08-03 13:18:21,,
446905,548272,1654,2016-08-03 13:18:37,,
446905,548272,14441,2016-08-03 13:18:53,,
446905,548272,1758,2016-08-03 13:19:58,,
446955,548433,39842,2016-08-03 14:02:28,,
446955,548433,52940,2016-08-03 14:03:33,2016-08-03 14:17:20,available
446955,548433,65110,2016-08-03 14:04:17,2016-08-03 14:05:18,available
446955,548433,32983,2016-08-03 14:04:39,2016-08-03 14:07:29,available
447051,545590,33025,2016-08-03 14:44:15,2016-08-03 14:47:45,available
447051,545590,65628,2016-08-03 14:44:31,2016-08-03 15:15:55,not_available
447053,548523,38037,2016-08-03 14:45:08,,
447051,545590,39842,2016-08-03 14:45:19,,
447051,545590,32946,2016-08-03 14:46:11,,
447051,545590,36487,2016-08-03 14:46:28,,
447053,548523,71862,2016-08-03 14:46:56,2016-08-03 19:26:13,available
447053,548523,27780,2016-08-03 15:06:23,2016-08-03 15:06:53,not_available
447053,548523,44886,2016-08-03 15:06:45,,
447053,548523,36487,2016-08-03 15:07:31,,
447053,548523,71694,2016-08-03 15:07:51,2016-08-03 17:18:40,available
447053,548523,59209,2016-08-03 15:09:40,,
447053,548523,41786,2016-08-03 15:10:22,,
447053,548523,50898,2016-08-03 15:11:09,,
447053,548523,68982,2016-08-03 15:11:54,,
447053,548523,40269,2016-08-03 15:13:23,,
447053,548523,32928,2016-08-03 15:13:45,,
447053,548523,65110,2016-08-03 15:18:32,,
447053,548523,52766,2016-08-03 15:18:55,,
447279,548781,32974,2016-08-03 16:32:46,,
447279,548781,71015,2016-08-03 16:33:04,2016-08-03 16:33:21,available
447279,548781,62401,2016-08-03 16:38:17,,
447279,548781,67546,2016-08-03 16:38:32,2016-08-03 16:39:10,available
447279,548781,66415,2016-08-03 16:38:49,2016-08-03 16:39:15,available
446905,548272,1762,2016-08-03 17:13:56,,
446905,548272,1774,2016-08-03 17:14:14,,
446905,548272,26353,2016-08-03 17:15:11,,
446905,548272,51464,2016-08-03 17:16:02,,
447406,548923,32946,2016-08-03 17:19:16,2016-08-03 18:10:26,not_available
447547,549063,51720,2016-08-03 18:10:00,,
447547,549063,60124,2016-08-03 18:10:35,2016-08-03 20:32:12,not_available
447547,549063,65930,2016-08-03 18:10:52,2016-08-03 18:11:36,available
447547,549063,38668,2016-08-03 18:11:29,2016-08-03 18:11:51,available
448846,550630,1742,2016-08-04 15:15:03,2016-08-04 15:15:44,available
448846,550630,65930,2016-08-04 15:15:39,2016-08-04 15:21:03,available
448869,550652,36487,2016-08-04 15:24:58,,
448869,550652,59676,2016-08-04 15:25:15,,
448869,550652,66765,2016-08-04 15:25:49,,
448869,550652,27780,2016-08-04 15:26:41,2016-08-04 15:27:11,not_available
448869,550652,59209,2016-08-04 15:26:59,,
448869,550652,50684,2016-08-04 15:27:17,,
448869,550652,32981,2016-08-04 15:27:34,,
448869,550652,32954,2016-08-04 15:27:52,2016-08-04 20:45:56,not_available
448869,550652,62217,2016-08-04 15:28:32,2016-08-04 15:29:46,available
448869,550652,70823,2016-08-04 15:29:06,2016-08-04 15:29:26,available
448903,550678,26300,2016-08-04 15:38:30,2016-08-04 15:41:58,not_available
448903,550678,26267,2016-08-04 15:39:12,,
448903,550678,68959,2016-08-04 15:40:18,,
448903,550678,26258,2016-08-04 15:40:41,,
448903,550678,12705,2016-08-04 15:41:04,2016-08-04 15:42:44,available
448903,550678,54642,2016-08-04 15:41:27,,
448983,550774,71151,2016-08-04 16:10:25,2016-08-04 16:12:23,available
448983,550774,51720,2016-08-04 16:11:02,2016-08-04 16:12:08,available
449038,550843,66654,2016-08-04 16:32:20,2016-08-04 16:32:51,available
449038,550843,50133,2016-08-04 16:32:51,2016-08-04 16:43:30,available
449100,550836,32986,2016-08-04 16:54:49,,
449100,550836,47680,2016-08-04 16:55:13,,
449100,550836,37906,2016-08-04 16:55:38,,
449100,550836,64101,2016-08-04 16:56:31,,
449100,550836,71349,2016-08-04 16:56:53,,
449100,550836,43479,2016-08-04 16:57:54,,
449100,550836,39879,2016-08-04 16:58:39,,
449100,550836,57255,2016-08-04 17:01:36,,
449100,550836,44536,2016-08-04 17:02:35,,
449100,550836,69384,2016-08-04 17:04:10,,
449100,550836,57504,2016-08-04 17:04:58,,
449100,550836,33115,2016-08-04 17:05:21,,
449100,550836,32934,2016-08-04 17:07:06,,
449139,550963,26208,2016-08-04 17:07:24,2016-08-04 17:09:48,not_available
449100,550836,33023,2016-08-04 17:07:30,,
449331,551188,38240,2016-08-04 18:21:57,,
449331,551188,26249,2016-08-04 18:22:29,2016-08-04 18:23:22,not_available
449331,551188,40966,2016-08-04 18:23:00,2016-08-04 18:24:29,available
449331,551188,26210,2016-08-04 18:24:19,,
449395,551262,71349,2016-08-04 18:49:39,2016-08-04 19:53:17,available
449395,551262,69131,2016-08-04 18:50:01,,
449395,551262,51211,2016-08-04 18:50:23,2016-08-04 18:50:50,available
449395,551262,65793,2016-08-04 18:50:45,2016-08-04 18:51:04,not_available
449475,546509,38196,2016-08-04 19:24:33,,
449475,546509,66657,2016-08-04 19:25:08,,
449475,546509,63819,2016-08-04 19:25:45,,
449475,546509,43485,2016-08-04 19:26:05,,
449475,546509,70338,2016-08-04 19:26:43,,
449475,546509,51917,2016-08-04 19:27:02,,
449475,546509,11751,2016-08-04 19:27:50,,
449475,546509,67249,2016-08-04 19:28:08,,
449475,546509,12355,2016-08-04 19:29:14,,
449475,546509,58248,2016-08-04 19:29:31,,
449475,546509,38065,2016-08-04 19:31:25,,
449475,546509,64456,2016-08-04 19:31:43,,
449475,546509,50064,2016-08-04 19:32:03,,
449475,546509,58549,2016-08-04 19:32:26,,
449475,546509,50724,2016-08-04 19:33:17,2016-08-04 22:07:31,not_available
449475,546509,56528,2016-08-04 19:33:36,,
449475,546509,56757,2016-08-04 19:33:56,,
449475,546509,11052,2016-08-04 19:34:16,,
449475,546509,37947,2016-08-04 19:35:10,,
449539,551433,59972,2016-08-04 19:47:31,,
449539,551433,65711,2016-08-04 19:47:49,,
449539,551433,68840,2016-08-04 19:48:20,2016-08-04 19:48:40,available
449587,551494,65436,2016-08-04 20:05:07,2016-08-04 20:05:47,not_available
449618,551526,62401,2016-08-04 20:14:33,,
449618,551526,53421,2016-08-04 20:15:06,,
449618,551526,59748,2016-08-04 20:16:28,,
449779,551702,38780,2016-08-04 21:07:44,2016-08-04 21:27:13,not_available
449779,551702,33001,2016-08-04 21:08:05,,
449779,551702,33112,2016-08-04 21:08:28,,
449779,551702,32944,2016-08-04 21:08:51,2016-08-04 21:31:20,not_available
449779,551702,70823,2016-08-04 21:09:56,,
449779,551702,71862,2016-08-04 21:10:59,,
449779,551702,40269,2016-08-04 21:12:28,,
449779,551702,52766,2016-08-04 21:13:41,2016-08-04 21:14:28,available
449779,551702,66680,2016-08-04 21:14:04,,
449779,551702,59612,2016-08-04 21:14:26,,
449779,551702,71135,2016-08-04 21:16:30,,
449779,551702,70093,2016-08-04 21:16:53,,
449779,551702,67712,2016-08-04 21:17:59,2016-08-04 21:18:58,not_available
449779,551702,43475,2016-08-04 21:19:47,,
449824,551746,62425,2016-08-04 21:23:11,,
449824,551746,65245,2016-08-04 21:24:28,2016-08-04 21:25:01,not_available
449824,551746,38033,2016-08-04 21:25:03,,
449824,551746,54586,2016-08-04 21:26:22,2016-08-04 22:54:09,not_available
449844,551741,32950,2016-08-04 21:29:51,,
449844,551741,65628,2016-08-04 21:30:12,2016-08-04 21:53:53,available
449844,551741,71051,2016-08-04 21:30:57,2016-08-04 21:39:34,available
449844,551741,71005,2016-08-04 21:31:40,,
449844,551741,69348,2016-08-04 21:32:03,,
449844,551741,64028,2016-08-04 21:32:27,,
449844,551741,71330,2016-08-04 21:32:48,,
449844,551741,69206,2016-08-04 21:34:20,2016-08-04 21:35:01,available
449864,550764,60124,2016-08-04 21:36:17,2016-08-04 21:36:58,not_available
449864,550764,38668,2016-08-04 21:36:51,2016-08-04 21:37:24,not_available
449869,551804,65874,2016-08-04 21:37:00,2016-08-04 22:00:42,available
449864,550764,1742,2016-08-04 21:37:07,2016-08-04 21:37:29,available
449869,551804,38308,2016-08-04 21:38:05,2016-08-04 22:30:36,available
449779,551702,59676,2016-08-04 21:38:31,,
418602,506760,70855,2016-07-14 16:00:35,2016-07-14 16:01:23,available
447595,549115,65851,2016-08-03 18:25:38,,
447595,549115,43485,2016-08-03 18:26:12,2016-08-03 18:26:47,not_available
447595,549115,32895,2016-08-03 18:26:45,2016-08-03 19:51:12,not_available
447595,549115,50133,2016-08-03 18:27:01,2016-08-03 18:31:55,not_available
447595,549115,65793,2016-08-03 18:27:17,2016-08-03 18:28:08,not_available
447595,549115,61133,2016-08-03 18:27:36,,
447595,549115,12355,2016-08-03 18:28:42,,
447595,549115,19665,2016-08-03 18:29:35,,
447610,549122,63528,2016-08-03 18:29:59,2016-08-03 18:31:13,available
447610,549122,65245,2016-08-03 18:30:33,2016-08-03 22:06:24,not_available
447610,549122,35622,2016-08-03 18:30:52,2016-08-03 19:24:52,not_available
447610,549122,56760,2016-08-03 18:31:08,2016-08-03 18:34:39,available
447773,549293,62215,2016-08-03 19:29:33,,
447773,549293,53197,2016-08-03 19:30:07,,
447773,549293,43469,2016-08-03 19:31:16,2016-08-03 19:37:22,available
447773,549293,44178,2016-08-03 19:31:35,,
447773,549293,42750,2016-08-03 19:31:53,2016-08-03 19:34:55,available
447773,549293,57815,2016-08-03 19:32:44,,
447773,549293,53443,2016-08-03 19:34:50,,
447803,549374,62215,2016-08-03 19:39:33,,
447773,549293,65711,2016-08-03 19:39:46,,
447803,549374,69645,2016-08-03 19:39:51,2016-08-03 19:46:00,not_available
447803,549374,70276,2016-08-03 19:40:09,2016-08-03 19:40:48,available
447773,549293,71141,2016-08-03 19:40:20,2016-08-03 19:45:46,not_available
447803,549374,43469,2016-08-03 19:40:27,2016-08-03 19:42:27,available
447773,549293,26199,2016-08-03 19:40:38,,
447773,549293,26308,2016-08-03 19:41:51,,
447773,549293,47665,2016-08-03 19:42:15,,
447773,549293,12803,2016-08-03 19:42:32,2016-08-03 19:43:36,not_available
447830,549405,69645,2016-08-03 19:48:09,2016-08-03 19:55:33,not_available
447830,549405,70276,2016-08-03 19:49:25,2016-08-03 19:50:02,available
447833,549380,41391,2016-08-03 19:49:31,2016-08-03 19:50:42,not_available
447833,549380,62783,2016-08-03 19:49:48,,
447833,549380,36487,2016-08-03 19:50:05,,
447833,549380,41786,2016-08-03 19:51:13,,
447833,549380,70156,2016-08-03 19:52:05,,
447833,549380,32975,2016-08-03 19:52:23,,
447864,549458,68840,2016-08-03 20:02:53,,
447866,549463,41206,2016-08-03 20:03:42,,
447864,549458,26308,2016-08-03 20:04:06,2016-08-03 20:10:14,not_available
447866,549463,62215,2016-08-03 20:04:18,2016-08-03 20:12:28,not_available
447866,549463,53197,2016-08-03 20:04:56,2016-08-03 20:05:44,available
447881,549426,40361,2016-08-03 20:05:38,,
447864,549458,26253,2016-08-03 20:05:58,,
447864,549458,26196,2016-08-03 20:07:50,2016-08-03 20:09:08,not_available
447913,548272,55836,2016-08-03 20:14:13,,
447913,548272,71588,2016-08-03 20:14:31,2016-08-03 20:21:41,available
447913,548272,56151,2016-08-03 20:15:03,2016-08-03 20:24:06,not_available
447913,548272,48840,2016-08-03 20:15:19,,
447913,548272,62326,2016-08-03 20:15:35,,
447985,549601,68840,2016-08-03 20:36:07,2016-08-03 20:36:28,available
448059,549685,38308,2016-08-03 20:58:25,2016-08-03 21:04:09,available
448059,549685,71588,2016-08-03 20:59:01,2016-08-03 20:59:40,not_available
448134,549780,59676,2016-08-03 21:31:17,,
448134,549780,41391,2016-08-03 21:32:46,2016-08-03 21:33:17,available
448134,549780,66765,2016-08-03 21:33:07,,
448222,549895,65245,2016-08-03 22:04:25,,
448259,549925,32944,2016-08-03 22:18:34,,
448259,549925,59209,2016-08-03 22:19:47,,
448259,549925,27782,2016-08-03 22:20:03,,
448259,549925,41391,2016-08-03 22:20:20,,
448259,549925,27780,2016-08-03 22:20:38,,
448259,549925,36487,2016-08-03 22:20:56,,
448259,549925,66765,2016-08-03 22:21:12,,
448259,549925,41786,2016-08-03 22:22:06,,
448259,549925,55434,2016-08-03 22:22:25,,
448259,549925,65677,2016-08-03 22:23:15,,
448259,549925,68982,2016-08-03 22:24:24,,
448259,549925,32946,2016-08-03 22:24:41,,
448259,549925,50684,2016-08-03 22:25:13,2016-08-03 22:26:47,not_available
448259,549925,43475,2016-08-03 22:27:04,,
448321,550005,43489,2016-08-03 22:48:08,,
448457,550162,32938,2016-08-03 23:53:19,,
448457,550162,71015,2016-08-03 23:53:35,,
448457,550162,56469,2016-08-03 23:54:24,,
448475,550160,36487,2016-08-04 00:06:11,,
448475,550160,66765,2016-08-04 00:07:44,,
448475,550160,41391,2016-08-04 00:08:07,,
448667,550451,62392,2016-08-04 13:46:54,2016-08-04 14:06:30,available
448667,550451,42940,2016-08-04 13:48:06,,
448679,550460,41391,2016-08-04 13:55:18,2016-08-04 13:55:34,available
448739,550498,32938,2016-08-04 14:24:48,,
448739,550498,65436,2016-08-04 14:25:53,2016-08-04 14:26:06,not_available
448744,550532,41786,2016-08-04 14:26:04,,
448744,550532,40269,2016-08-04 14:27:11,,
409578,506760,65793,2016-07-06 20:48:12,2016-07-06 20:52:06,available
409578,506760,70855,2016-07-06 20:48:32,2016-07-06 20:49:59,available
409578,506760,51211,2016-07-06 20:49:38,2016-07-06 20:50:16,available
410591,507902,41391,2016-07-07 17:11:09,2016-07-07 17:11:34,available
410591,507902,32983,2016-07-07 17:11:31,2016-07-07 17:12:39,available
414960,506760,54615,2016-07-12 00:43:05,2016-07-12 00:44:11,available
414960,506760,71445,2016-07-12 00:43:28,,
414960,506760,69170,2016-07-12 15:02:02,2016-07-12 15:04:44,not_available
414960,506760,70330,2016-07-12 15:02:24,,
414960,506760,42287,2016-07-12 15:02:47,,
414960,506760,65117,2016-07-12 15:03:08,2016-07-12 15:03:50,available
417923,516374,50739,2016-07-13 22:00:41,2016-07-13 22:01:56,available
417923,516374,65930,2016-07-13 22:01:05,2016-07-13 22:24:24,available
417923,516374,60124,2016-07-13 22:01:52,2016-07-13 22:39:46,not_available
426003,525855,39399,2016-07-20 15:07:12,2016-07-20 15:08:15,not_available
426158,526000,45759,2016-07-20 16:05:41,,
426158,526000,70362,2016-07-20 16:06:23,2016-07-20 16:06:50,available
