572987,completed_status,state,company_id,notary_id,total_notary_fee,city,appointment_date,product_name,travel_distance,docs_to_notary_sent
558300,completed,TN,0,72140,100,Nashville,8/9/16,seller only Purchase w/FAX/SCAN BACKS,12.29790989,sent
558454,completed,TN,2,38196,95,KINGSTON,8/18/16,Refinance,34.34291204,sent_by_client
592170,canceled,TN,1,,85,KNOXVILLE,8/26/16,Refinance - No Faxbacks,,
550416,completed,AL,0,71052,100,Birmingham,8/4/16,Refinance Signing w/ E-docs,10.071342,sent
583211,completed,AL,1,60124,105,Holly Pond,8/26/16,(CBC) REFI w/edocs ,38.31788639,sent
551746,completed,AL,3,62425,105,Andalusia,8/12/16,Refi -- EDOCS ,37.00614493,sent
557194,completed,AL,0,53197,105,Meridianville,8/27/16,Refi Signing without fax backs ,9.879358985,sent_by_client
546579,completed,AL,1,26281,105,Webb,8/2/16,REFI w/ Edocs and Fax/Scan back entire package,7.520218547,sent
580201,completed,AL,1,44125,105,Theodore,8/22/16,REFI w/ Edocs and Fax/Scan back entire package,14.3427804,sent
592242,canceled,TN,1,,100,South Fulton,8/29/16,Refinance,,
558454,completed,TN,2,38196,95,KINGSTON,8/18/16,Refinance,34.34291204,sent_by_client
559405,completed,TN,1,52940,100,Franklin,8/12/16,Refinance,23.29264817,sent_by_client
559583,completed,AL,0,45117,105,Lillian,8/15/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,14.85445706,direct_links
559583,completed,AL,0,45117,105,Lillian,8/15/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,14.85445706,direct_links
548997,completed,AL,3,39399,105,Auburn ,8/9/16,Refinance,26.68371132,sent
575557,completed,AL,3,51720,105,Demopolis,8/29/16,Refinance,49.40855633,sent
579600,completed,AL,3,53197,105,Athens,8/25/16,Refinance,6.60846743,sent
560432,completed,TN,2,49060,100,NEW MARKET,8/10/16,Home purchase,30.42397535,sent
560864,completed,TN,0,41757,100,Jefferson City,8/11/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,33.21336816,sent
561611,completed,TN,0,33025,95,Oneida,8/12/16,purchase with mortgage ,35.12221042,sent
563952,completed,TN,1,66654,95,Kingsport,8/13/16,Refinance,36.17635511,sent_by_client
589264,completed,AL,1,26223,105,RAINSVILLE,8/26/16,Refinance E-Docs/No Faxbacks,29.28062295,sent
563994,completed,TN,2,63620,100,Columbia,8/13/16,Refinance,35.89141903,sent
567031,completed,TN,2,67712,100,Clarksville,8/18/16,Refinance,11.01783921,direct_links
588483,completed,AL,3,64953,110,Mc Calla,8/26/16,Refinance,40.7175455,sent
567031,completed,TN,2,67712,100,Clarksville,8/18/16,Refinance,11.01783921,direct_links
567796,completed,TN,1,41391,95,Nashville,8/23/16,Refinance ,17.11370367,sent_by_client
568693,completed,TN,1,32944,95,Clarksville,8/16/16,Refinance Application Signing,6.929098789,sent
568693,completed,TN,1,32944,95,Clarksville,8/16/16,Refinance Application Signing,6.929098789,sent
571534,completed,TN,3,43477,100,Fayetteville,8/18/16,Refinance,10.39520732,sent
571534,completed,TN,3,43477,100,Fayetteville,8/18/16,Refinance,10.39520732,sent
572549,completed,TN,1,43483,100,Heiskell,8/19/16,Refinance,22.54763323,sent_by_client
572711,completed,TN,1,37906,95,Chattanooga,8/18/16,Refinance,11.10645325,sent_by_client
572711,completed,TN,1,37906,95,Chattanooga,8/18/16,Refinance,11.10645325,sent_by_client
574654,completed,TN,2,32983,100,BRENTWOOD,8/23/16,"Refi, WITH scan/fax backs (edocs)",9.766782541,sent
575295,completed,TN,1,64101,100,DECATUR,8/24/16,Refinance E-Docs/No Faxbacks,30.45228573,sent
540372,on_hold,AL,2,26223,80,Piedmont,8/2/16,reverse Application,10.0162211,
576570,completed,TN,1,71694,100,Greenbrier,8/22/16,Refinance,11.97921599,sent_by_client
590999,completed,AL,3,42750,115,Huntsville,8/26/16,Reverse Mortgage application/disclosures ,5.115361876,sent_by_client
587088,completed,AL,3,51720,115,Tuscaloosa,8/24/16,Reverse App,2.289845288,sent
576574,completed,TN,1,32986,95,OOLTEWAH,8/23/16,Refinance E-Docs/No Faxbacks,15.76774368,sent
549293,completed,AL,3,42750,115,Madison,8/4/16,Reverse App,10.21532941,sent
546221,completed,AL,3,51720,115,Moundville,8/2/16,Reverse App,10.33310564,sent
577004,completed,AL,3,71052,115,Mount Olive,8/19/16,Reverse App,9.645876381,sent
576452,completed,AL,3,53197,115,DECATUR,8/20/16,Reverse App,24.19990433,sent
576694,completed,TN,2,63620,95,Columbia,8/26/16,Refinance,35.8886125,sent_by_client
577099,completed,TN,1,43483,100,Maryville,8/23/16,Refinance,7.796756475,sent_by_client
582189,canceled,AL,2,26196,80,Trussville,8/24/16,reverse Application,6.166587889,direct_links
578116,completed,TN,1,50684,100,Portland,8/23/16,Refinance,32.57067474,sent_by_client
579083,completed,TN,3,38531,100,JACKSON,8/22/16,Refi - 5-6 pages of fax backs no POA,14.05881456,sent
577335,completed,AL,3,38437,115,Birmingham,8/20/16,Reverse App,25.80559734,sent
582817,completed,TN,0,72545,95,WHITE BLUFF,8/26/16,Refi,26.9615712,sent
586765,completed,TN,1,65793,95,Cleveland,8/25/16,refinace ,20.5290669,emailed_to_notary
572620,completed,AL,2,9028,205,Daphne,8/19/16,Reverse Loan w/edocs (FofA app done),17.69327149,direct_links
588452,completed,TN,3,32927,100,Dyer,8/26/16,Seller only Purchase w/FAX/SCAN BACKS,14.68456505,sent
588927,completed,TN,1,63475,100,White Bluff,8/27/16,Refinance,47.52669005,sent_by_client
585434,canceled,TN,0,33081,125,Dresden,8/29/16,Reverse Mortgage,16.64199535,sent
588760,canceled,TN,0,,70,White Pine,8/26/16,Reverse Mortgage,,
592458,on_hold,TN,0,45305,70,NASHVILLE,8/26/16,Reverse Mortgage,10.62503864,sent
589114,completed,TN,0,38531,100,Jackson,8/25/16,Refinance Signing w/E-Docs,2.924701812,sent
590318,completed,TN,1,72545,95,ANTIOCH,8/25/16,Refinance EDocs/No Fax Back,16.45221273,
590790,completed,TN,2,41391,95,Nashville,8/26/16,"Refi (E DOCS), No fax backs.",10.92427318,sent_by_client
591031,completed,TN,2,50133,100,Morristown,8/26/16,"Refi, NO scan/fax backs (edocs)",25.7147883,sent_by_client
592132,completed,TN,1,43483,100,Knoxville,8/27/16,Refinance,10.07407007,direct_links
592750,completed,TN,3,39842,100,Nashville,8/29/16,seller only Purchase w/FAX/SCAN BACKS,14.94425029,sent
595512,completed,TN,1,50133,95,Gatlinburg,8/29/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",11.03047735,sent
596415,completed,TN,3,70855,95,Hixson,8/30/16,Refinance E-Docs/No Faxbacks,8.234111967,sent
564997,completed,AL,2,16319,115,Lanett,8/17/16,Application for Reverse,28.2461699,emailed_to_notary
564997,completed,AL,2,16319,115,Lanett,8/17/16,Application for Reverse,28.2461699,emailed_to_notary
557148,completed,AL,3,68840,115,Gurley,8/17/16,Reverse Mortgage application/disclosures ,12.48752206,direct_links
597253,completed,TN,3,72603,100,Maryville,8/30/16,Refinance E-Docs/No Faxbacks,14.22553513,sent
543420,completed,TN,1,38196,105,Oak Ridge,8/2/16,Refi w/edocs and faxbacks,19.44535698,sent_by_client
557148,completed,AL,3,68840,115,Gurley,8/17/16,Reverse Mortgage application/disclosures ,12.48752206,direct_links
555588,completed,TN,3,38196,105,Seymour,8/11/16,seller only Purchase w/FAX/SCAN BACKS,12.1346881,sent
559357,completed,TN,1,41391,100,Brentwood,8/22/16,PURCHASE WITH FAX BACKS,4.008388817,direct_links
558552,completed,AL,2,42560,115,Cropwell,8/11/16,reverse Application,46.23801472,direct_links
567386,completed,TN,3,38196,100,Newport,8/19/16,seller only Purchase w/FAX/SCAN BACKS,42.93902177,sent
569080,completed,TN,3,39842,105,La Vergne,8/29/16,Refinance,3.66380298,sent
571524,completed,TN,3,32958,105,Loretto,8/18/16,Refinance,23.13141943,sent
571524,completed,TN,3,32958,105,Loretto,8/18/16,Refinance,23.13141943,sent
572103,completed,TN,1,33008,100,Kingsport,8/18/16,Refi w/edocs and faxbacks,2.404093543,sent_by_client
572103,completed,TN,1,33008,100,Kingsport,8/18/16,Refi w/edocs and faxbacks,2.404093543,sent_by_client
592644,completed,AL,2,26196,115,Birmingham,8/29/16,reverse Application,17.99967137,direct_links
560761,completed,AL,0,26246,125,Whistler,8/13/16,Reverse Mortgage application/disclosures ,2.521924232,sent_by_client
558331,completed,AL,0,63528,125,Dothan,8/11/16,Reverse Mortgage application/disclosures ,7.79511447,sent_by_client
558604,completed,AL,0,38245,125,Montgomery,8/11/16,Reverse Mortgage application/disclosures ,18.14600664,sent_by_client
590130,completed,AL,0,54586,125,Greenville,8/27/16,Reverse Mortgage application/disclosures ,43.98786273,sent_by_client
590232,completed,AL,0,63528,125,Midland City,8/29/16,Reverse Mortgage application/disclosures ,4.420744646,sent_by_client
573862,completed,TN,2,66654,105,Mountain City,8/19/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",38.09506331,sent_by_client
561501,completed,AL,2,64953,125,Birmingham,8/12/16,Reverse Mortgage Closing,18.76027189,sent_by_client
594666,completed,AL,2,26246,125,Mobile,8/31/16,Reverse Mortgage Closing,10.1401326,sent_by_client
593945,completed,TN,0,65879,105,Nashville,8/26/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",15.54741691,sent
595551,completed,TN,3,70855,105,Chattanooga,8/31/16,seller only Purchase w/FAX/SCAN BACKS,2.313993162,sent
518331,completed,TN,3,41757,105,Knoxville,8/9/16,seller only Purchase w/FAX/SCAN BACKS,2.705261613,sent
537020,completed,TN,3,38531,105,Camden,8/2/16,PURCHASE WITH FAX BACKS,52.36328555,sent
553639,completed,TN,3,44752,110,Bartlett,8/8/16,Purchase,18.17102016,sent
568989,completed,TN,2,41757,110,Knoxville,8/17/16,Purchase,6.678308634,direct_links
568989,completed,TN,2,41757,110,Knoxville,8/17/16,Purchase,6.678308634,direct_links
570439,completed,TN,3,38196,105,Greenback,8/18/16,seller only Purchase w/FAX/SCAN BACKS,24.49508603,sent
561656,completed,AL,0,70544,125,Vestavia,8/13/16,Reverse App,9.17181923,sent
574449,completed,AL,3,53197,125,Hazel Green,8/18/16,Reverse App,13.98834647,sent_by_client
570439,completed,TN,3,38196,105,Greenback,8/18/16,seller only Purchase w/FAX/SCAN BACKS,24.49508603,sent
587425,completed,TN,3,33036,110,Cookeville,8/26/16,Refinance,40.09956552,sent
581174,completed,AL,1,39399,115,Prattville,8/25/16,Refi -No Fax Back -avg 200 pages,30.69246773,sent
591443,completed,AL,1,71588,115,Gaylesville,8/26/16,REFI w/ Edocs and Fax/Scan back entire package,57.54423196,sent_by_client
590012,completed,TN,1,40361,110,Dyer,8/25/16,Purchase with mortgage,72.89344642,sent
571618,completed,AL,0,71052,85,Gardendale,8/17/16,Purchase with mortgage,9.235078243,sent
546562,completed,AL,1,26300,115,MONTGOMERY,8/9/16,refinace with fax back docs ,7.455764964,
598301,completed,TN,1,67546,110,MIDDLETON,8/30/16,Refinance - No Faxbacks,36.5662218,sent
545218,completed,TN,0,36487,110,Nashville,8/2/16,Refi - Fax Back - maximum 200 pages,11.26237016,sent
549540,completed,TN,2,32984,110,Spring Hill,8/8/16,Refinance,17.77994632,sent
550765,completed,TN,2,66415,115,Memphis,8/5/16,Reverse Mortgage Closing,5.404712877,sent
551298,completed,TN,3,50133,115,Morristown,8/11/16,Refinance,30.57526215,direct_links
553363,completed,TN,3,51211,115,Ooltewah,8/8/16,Reverse App,15.22241929,sent
553987,completed,TN,3,36057,110,Memphis,8/6/16,Reverse App,3.412878069,sent
567727,completed,AL,0,12968,85,Cherokee,8/19/16,Purchase,14.71578536,sent_by_client
554462,completed,TN,3,19665,110,Crossville,8/7/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",0.437669339,sent
580166,completed,AL,1,26210,85,Spanish Fort,8/26/16,PURCHASE WITH FAX BACKS,17.6415618,sent
555113,completed,TN,2,43483,115,ENGLEWOOD,8/8/16,"Refi, NO scan/fax backs (edocs)",41.76420524,sent
555797,completed,TN,3,66415,115,Memphis,8/10/16,Reverse App,12.30907328,sent
555963,completed,TN,3,50077,115,Johnson City,8/11/16,Reverse App,18.80997589,sent
555969,completed,TN,3,32938,110,Arlington,8/9/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",8.453047401,sent
571669,did_not_sign,TN,3,70362,70,MT PLEASANT,8/18/16,Buyer Only Purchase Deal w/edocs,12.46837079,sent
571669,did_not_sign,TN,3,70362,70,MT PLEASANT,8/18/16,Buyer Only Purchase Deal w/edocs,12.46837079,sent
557152,completed,TN,1,55339,110,BRISTOL,8/18/16,Refi - Fax Back - package up to 200 pages,19.91521971,sent
557152,completed,TN,1,55339,115,BRISTOL,8/18/16,Refi - Fax Back - package up to 200 pages,19.91521971,sent
574381,canceled,TN,3,65879,70,FRANKLIN,8/22/16,Buyer Only Purchase Deal w/edocs,21.66961555,sent
558010,completed,TN,0,65879,115,Nashville,8/11/16,Refi with fax backs. ,15.12191378,sent_by_client
544970,completed,AL,0,38668,90,Hoover,8/4/16,Purchase with mortgage,2.75095057,sent_by_client
546081,completed,AL,3,43473,90,Gulf Shores,8/2/16,seller only Purchase w/FAX/SCAN BACKS,1.698273892,sent
559255,completed,TN,1,64028,115,Lebanon,8/13/16,reverse Application,4.569933654,sent_by_client
575182,did_not_sign,AL,0,38668,45,Birmingham,8/19/16,Purchase with mortgage,6.190270114,sent
562574,completed,TN,3,71694,110,"Franklin,",8/13/16,Reverse App,22.56731751,sent
564609,completed,TN,2,41757,110,Jeff City,8/15/16,Application for Reverse,30.78089378,emailed_to_notary
564609,completed,TN,2,41757,115,Jeff City,8/15/16,Application for Reverse,30.78089378,emailed_to_notary
576665,canceled,TN,3,71015,70,MEMPHIS,8/20/16,Buyer Only Purchase Deal w/edocs,13.17091785,
566618,completed,TN,2,36487,115,Nashville,8/16/16,reverse Application,5.961421012,direct_links
554835,completed,AL,0,26196,90,Birmingham,8/11/16,PURCHASE WITH FAX BACKS,2.420923536,sent
566618,completed,TN,2,36487,115,Nashville,8/16/16,reverse Application,5.961421012,direct_links
579947,canceled,AL,1,26265,100,Birmingham,8/23/16,Buyer only purchase lender deal w/edocs,16.9163447,sent
566677,completed,TN,3,38531,110,Dyersburg,8/15/16,reverse Application,45.15008491,at_closing
566677,completed,TN,3,38531,110,Dyersburg,8/15/16,reverse Application,45.15008491,at_closing
568442,completed,TN,3,70823,115,Dickson,8/17/16,Refi - Fax Back - maximum 200 pages,28.57168892,sent
568442,completed,TN,3,70823,115,Dickson,8/17/16,Refi - Fax Back - maximum 200 pages,28.57168892,sent
581977,did_not_sign,TN,3,66657,70,JACKSBORO,8/24/16,Buyer Only Purchase Deal w/edocs,26.89042569,sent
570957,completed,TN,3,65851,115,Knoxville,8/17/16,Reverse App,11.3276505,sent_by_client
564657,completed,AL,3,50739,90,Bremen,8/15/16,seller only Purchase w/FAX/SCAN BACKS,19.07257666,sent
564657,completed,AL,3,50739,90,Bremen,8/15/16,seller only Purchase w/FAX/SCAN BACKS,19.07257666,sent
570957,completed,TN,3,65851,110,Knoxville,8/17/16,Reverse App,11.3276505,sent_by_client
571665,completed,TN,3,65786,110,Columbia,8/17/16,Refinance,38.49227535,sent
571665,completed,TN,3,65786,115,Columbia,8/17/16,Refinance,38.49227535,sent
572449,completed,TN,3,71015,115,Memphis,8/19/16,Reverse App,2.871707367,sent
575696,completed,TN,1,63620,115,Spring Hill,8/26/16,(CBC) REFI w/edocs ,25.92468422,sent_by_client
576022,completed,TN,0,64101,110,OOLTEWAH,8/19/16,Refi,9.231628295,direct_links
576500,completed,TN,2,71694,110,Nashville,8/19/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",8.227244975,sent
583854,completed,TN,3,65879,115,Murfreesboro,8/26/16,Reverse Mortgage Application w/ Fax Backs,14.67573173,sent
583884,completed,TN,3,53421,115,Memphis,8/26/16,Reverse App,10.76961946,sent
585518,completed,TN,3,52766,115,Columbia,8/29/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",17.39449354,emailed_to_notary
586278,completed,TN,3,70855,110,Chattanooga,8/26/16,Reverse App,6.372830773,sent
589002,did_not_sign,TN,3,33036,85,PORTLAND,8/28/16,Buyer Only Purchase Deal w/edocs,26.893963,sent
589993,completed,TN,2,66415,110,Germantown,8/31/16,Application for Reverse,5.956782537,emailed_to_notary
591857,completed,TN,3,62217,115,Franklin,8/29/16,Reverse App,4.691703614,sent
591399,canceled,TN,2,48490,80,Memphis,8/30/16,Buyer Only Purchase Deal w/edocs,12.04877849,direct_links
595884,completed,AL,3,65930,90,Birmingham,8/30/16,Purchase with mortgage,9.819893772,sent
592288,completed,TN,1,32984,115,DICKSON,8/29/16,Refinance E-Docs/No Faxbacks,41.87899253,sent
591818,did_not_sign,TN,3,68145,25,CLARKSVILLE,8/27/16,Buyer Only Purchase Deal w/edocs,8.829871824,sent
597228,completed,AL,3,60124,90,Crane Hill,8/31/16,seller only Purchase w/FAX/SCAN BACKS,33.63705307,sent
593337,completed,TN,3,65879,115,Murfreesboro,8/30/16,Reverse Mortgage Application w/ Fax Backs,17.54739187,sent
592456,canceled,TN,3,72362,70,CLEVELAND,8/29/16,Buyer Only Purchase Deal w/edocs,18.74489463,sent
595732,completed,TN,1,64101,110,Niota,8/30/16,Refinance,37.36956523,sent_by_client
592997,canceled,TN,3,38531,0,Decaturville,8/30/16,seller only Purchase w/FAX/SCAN BACKS,39.41330014,
596218,completed,TN,3,59209,110,Madison,8/30/16,Reverse App,7.77051133,sent
596674,completed,TN,2,50077,115,Kingsport,8/31/16,Reverse App,24.64379009,direct_links
598576,completed,TN,2,60612,115,PARIS,8/31/16,Home purchase,41.93789591,sent
538270,completed,TN,3,65879,120,Columbia,8/2/16,Purchase,34.32966797,sent
543088,completed,TN,3,43485,115,Madisonville,8/2/16,Purchase,27.35399821,sent
545837,completed,TN,3,70855,115,South Pittsburg,8/8/16,Purchase,21.84632259,sent
547031,completed,TN,3,65879,120,Columbia,8/4/16,Purchase,43.34224308,sent
557284,completed,AL,1,39399,115,Auburn,8/11/16,Purchase,28.96497655,
597074,canceled,TN,3,66657,100,Speedwell,8/31/16,seller only Purchase w/FAX/SCAN BACKS,30.6090335,
582175,completed,AL,1,68099,115,Cuba,8/24/16,Purchase,44.90980609,sent_by_client
550162,completed,TN,3,53421,120,Arlington,8/3/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",5.110102775,sent
552292,completed,TN,3,50077,120,Afton,8/8/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",43.47742895,sent
553021,completed,TN,3,38531,115,BEECH BLUFF,8/9/16,Reverse Mortgage Closing,14.18447866,sent
592589,completed,AL,3,69645,125,Huntsville,8/26/16,Reverse App,16.15878519,sent
596311,completed,AL,3,38437,125,Vestavia Hills,8/30/16,Reverse App,13.53467409,sent_by_client
555054,completed,TN,0,51077,115,"SMITHVILLE,",8/8/16,Refi,36.1256794,sent
560640,completed,TN,3,50077,120,Bristol,8/12/16,Reverse Mortgage Closing,2.863895973,sent
568076,completed,TN,3,63819,120,Greeneville,8/18/16,Purchase,26.14804733,sent
568076,completed,TN,3,63819,120,Greeneville,8/18/16,Purchase,26.14804733,sent
574449,completed,AL,3,53197,125,Hazel Green,8/18/16,Reverse App,13.98834647,sent_by_client
568221,completed,TN,0,63619,115,Nashville ,8/15/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",20.94014001,sent
568221,completed,TN,0,63619,115,Nashville ,8/15/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",20.94014001,sent
572609,completed,TN,3,32950,120,Crossville,8/19/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",36.15484472,sent
582489,completed,TN,3,62217,120,Franklin,8/29/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",4.691703614,sent
592258,completed,AL,3,38437,120,Birmingham,8/28/16,Reverse App,19.5914373,sent
585462,completed,TN,3,33112,120,DICKSON,8/25/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",32.19296005,sent
595028,completed,TN,3,44752,115,MEMPHIS,8/31/16,Reverse Mortgage Closing,3.535185346,sent
539015,completed,TN,2,64101,120,MC DONALD,8/10/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",5.38206775,sent_by_client
574550,completed,TN,3,70855,125,Delano,8/22/16,Reverse Mortgage Application w/ Fax Backs,32.72403179,sent
580003,completed,TN,2,63620,125,SMYRNA ,8/26/16,Reverse Mortgage Closing,6.364681748,sent
587672,completed,TN,3,59209,125,Hermitage,8/26/16,Reverse App,8.772006916,sent
579424,completed,AL,2,38874,125,Hamilton,8/23/16,reverse Application,27.85719032,direct_links
591416,completed,TN,1,50684,120,Gallatin,8/26/16,Refinance,26.609318,sent_by_client
592543,completed,TN,3,70353,120,Hendersonville,8/26/16,Reverse App,17.20834969,sent
595313,completed,TN,3,66654,125,Morristown,8/31/16,Reverse App,28.4782334,sent
542633,completed,TN,3,55339,127.5,Elizabethton,8/4/16,Reverse Mortgage Application w/ Fax Backs,9.471103581,sent
591185,canceled,AL,3,,90,Pike Road,8/27/16,Reverse App,10.93416771,
598543,canceled,AL,3,12705,90,PIKE RD,8/31/16,Reverse App,12.12383833,direct_links
546281,completed,TN,3,43483,130,SEVIERVILLE,8/2/16,Reverse Mortgage Closing,26.08251677,sent
578766,canceled,AL,0,70665,0,Guntersville,8/24/16,Reverse App,38.99819526,
541415,completed,TN,3,37906,135,Tracy City,8/1/16,Reverse Mortgage Application w/ Fax Backs,34.14678684,sent
545709,completed,TN,2,42069,135,Nashville,8/4/16,Reverse w/edocs,10.13835628,direct_links
564161,completed,AL,2,39712,140,Lisman,8/15/16,Reverse Loan w/edocs (No FofA app done),73.29885764,direct_links
572065,completed,TN,2,33036,135,Pleasant Shade,8/17/16,Reverse w/edocs (no app done),8.78561574,direct_links
564161,completed,AL,2,39712,140,Lisman,8/15/16,Reverse Loan w/edocs (No FofA app done),73.29885764,direct_links
572065,completed,TN,2,33036,135,Pleasant Shade,8/17/16,Reverse w/edocs (no app done),8.78561574,direct_links
586280,completed,TN,3,66889,140,Cordova,8/25/16,Reverse App,9.617679466,sent
587632,completed,TN,3,32936,140,Columbia,8/26/16,Reverse Mortgage Closing,12.57625392,sent
587715,completed,TN,3,33112,140,NASHVILLE,8/25/16,Reverse Mortgage Closing,34.30306477,sent
588925,completed,TN,2,60612,135,Cypress Inn,8/26/16,Reverse w/edocs,52.20473792,direct_links
589715,completed,TN,2,33112,135,Cunningham,8/26/16,Reverse w/edocs,11.74694012,direct_links
594724,completed,TN,0,52873,140,Dresden,8/29/16,Reverse Mortgage,21.32811981,
592664,canceled,TN,3,63620,50,Franklin,8/29/16,Reverse App,23.96649859,
565386,completed,AL,1,39075,115,Ider,8/15/16,Refinance,21.49624106,sent_by_client
597769,canceled,TN,1,,25,Maynardville,8/30/16,Refi - Fax Back - maximum 200 pages,12.36179361,
546204,completed,TN,3,54500,145,Ripley,8/3/16,Reverse Mortgage Closing,38.82532879,sent
574937,completed,AL,3,68840,115,Arab,8/25/16,Refinance,31.19459432,sent
582963,completed,AL,3,39399,115,Montgomery,8/24/16,Refinance,15.89558624,sent
565386,completed,AL,1,39075,115,Ider,8/15/16,Refinance,21.49624106,sent_by_client
598659,canceled,TN,1,,125,Knoxville,8/30/16,Refi,,
585083,completed,AL,3,45117,25,Foley,8/25/16,Reverse App,7.327236741,sent
551702,completed,TN,3,52873,157.5,MC Ewen,8/17/16,Reverse Mortgage Application w/ Fax Backs,41.67357547,sent
551702,completed,TN,3,52873,152.5,MC Ewen,8/17/16,Reverse Mortgage Application w/ Fax Backs,41.67357547,sent
564764,completed,TN,1,72603,170,Madisonville,8/12/16,REFINANCE W/ CRITICAL FAX BACKS,32.08547172,emailed_to_notary
587611,canceled,TN,0,71051,50,Lebanon,8/25/16,Reverse Mortgage Closing,3.264824815,sent
578283,completed,AL,0,63077,140,Huntsville,8/24/16,Reverse App,13.74435134,sent
578710,completed,TN,0,72603,175,Maryville,8/24/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,16.84161367,direct_links
592584,completed,TN,2,43483,175,Maryville,8/30/16,Reverse w/edocs,6.883413159,direct_links
593105,completed,TN,0,52023,175,SPRING CITY,8/30/16,refi ,68.01430661,overnighted
561789,did_not_sign,AL,0,70665,50,Decatur,8/12/16,Reverse Mortgage Closing,23.96098974,sent
576417,did_not_sign,AL,0,63528,80,Andalusia,8/22/16,Reverse Mortgage Closing,60.88190827,sent
571240,did_not_sign,TN,0,65413,40,Memphis,8/17/16,Reverse Mortgage Closing,15.88096273,sent
571240,did_not_sign,TN,0,65413,40,Memphis,8/17/16,Reverse Mortgage Closing,15.88096273,sent
580069,completed,AL,2,56760,115,Samson,8/23/16,Refi - Fax Back - maximum 200 pages,35.4953964,direct_links
561957,completed,AL,2,70259,115,Prattville,8/11/16,Conventional/Forward Refi with edocs,11.18838637,direct_links
571368,completed,TN,3,70353,175,Westmoreland,8/17/16,Single loan - Refi,11.06570833,sent
571368,completed,TN,3,70353,175,Westmoreland,8/17/16,Single loan - Refi,11.06570833,sent
548885,completed,AL,3,65102,120,Sylacauga,8/5/16,Refinance,28.45208296,sent
566927,completed,AL,3,71514,125,Linden,8/22/16,Refinance - No Faxbacks,23.21929963,direct_links
594167,completed,TN,3,50133,425,SEVIERVILLE,8/26/16,Refi - Fax Back - maximum 200 pages,8.599854252,sent
556604,completed,AL,0,42903,130,Jackson,8/16/16,Refi -- EDOCS ,27.08354368,sent
556604,completed,AL,0,42903,130,Jackson,8/16/16,Refi -- EDOCS ,27.08354368,sent
596322,completed,TN,2,59612,4000,Franklin ,8/31/16,"Refi (E DOCS), No fax backs.",13.77081006,sent_by_client
